time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-03 00:00:00+00:00,2,1,,
2024-12-04 00:00:00+00:00,2,1,,
2024-12-06 00:00:00+00:00,4,2,,
2024-12-07 00:00:00+00:00,2,1,,
2024-12-09 00:00:00+00:00,2,1,,
2024-12-11 00:00:00+00:00,2,1,,
2024-12-13 00:00:00+00:00,5,2,,
2024-12-15 00:00:00+00:00,1,1,,
